source	target	number_of_paths	edge_type	edge_value	edge_count
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	72	Source	PSMC1::NCBIGene:5700_Source_Deglycosylation complex hydrolyses N-glycans from unfolded glycoproteins::REACT:R-HSA-8850594	12
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	72	involved in	UBC::NCBIGene:7316_involved in_protein folding::GO:0006457	4
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	72	has phenotype	Failure to thrive::HP:0001508_has phenotype_cdc-48.2::WormBase:WBGene00008053	8
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	72	in 1 to 1 orthology relationship with	cdc-48.2::WormBase:WBGene00008053_in 1 to 1 orthology relationship with_VCP::NCBIGene:7415	8
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	72	has phenotype	Aqp11::MGI:1913583_has phenotype_Decreased body weight::HP:0004325	8
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	72	has phenotype	Decreased body weight::HP:0004325_has phenotype_Vcp::MGI:99919	8
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	72	involved in	VCP::NCBIGene:7415_involved in_protein folding::GO:0006457	12
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	72	has phenotype	Failure to thrive::HP:0001508_has phenotype_rpt-2::WormBase:WBGene00004502	8
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	72	in 1 to 1 orthology relationship with	rpt-2::WormBase:WBGene00004502_in 1 to 1 orthology relationship with_PSMC1::NCBIGene:5700	8
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	72	Source	AMFR::NCBIGene:267_Source_Deglycosylation complex hydrolyses N-glycans from unfolded glycoproteins::REACT:R-HSA-8850594	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	AQP11::NCBIGene:282679_in 1 to 1 orthology relationship with_Aqp11::MGI:1913583	2120
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Aqp11::MGI:1913583_has phenotype_decreased urine osmolality::MP:0002988	392
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	decreased urine osmolality::MP:0002988_has phenotype_Aqp3::MGI:1333777	36
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	Aqp3::MGI:1333777_in 1 to 1 orthology relationship with_AQP3::NCBIGene:360	80
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	AQP3::NCBIGene:360_involved in_cellular response to hypoxia::GO:0071456	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	cellular response to hypoxia::GO:0071456_involved in_AQP1::NCBIGene:358	80
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	Aqp3::MGI:1333777_in 1 to 1 orthology relationship with_Aqp3::RGD:68428	64
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp3::RGD:68428_None_renal water absorption::GO:0070295	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	renal water absorption::GO:0070295_involved in_AQP1::NCBIGene:358	56
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Aqp11::MGI:1913583_has phenotype_abnormal proximal convoluted tubule morphology::MP:0004756	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	abnormal proximal convoluted tubule morphology::MP:0004756_has phenotype_Gsk3b::MGI:1861437	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	Gsk3b::MGI:1861437_in 1 to 1 orthology relationship with_GSK3B::NCBIGene:2932	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	GSK3B::NCBIGene:2932_involved in_negative regulation of apoptotic process::GO:0043066	20
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	negative regulation of apoptotic process::GO:0043066_involved in_AQP1::NCBIGene:358	36
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Aqp11::MGI:1913583_has phenotype_Decreased body weight::HP:0004325	428
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Decreased body weight::HP:0004325_has phenotype_Aqp5::MGI:106215	40
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	Aqp5::MGI:106215_in 1 to 1 orthology relationship with_Aqp5::RGD:2144	40
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp5::RGD:2144_None_basal plasma membrane::GO:0009925	8
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	is part of	basal plasma membrane::GO:0009925_is part of_AQP1::NCBIGene:358	72
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	decreased urine osmolality::MP:0002988_has phenotype_Aqp2::MGI:1096865	40
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	Aqp2::MGI:1096865_in 1 to 1 orthology relationship with_AQP2::NCBIGene:359	100
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	AQP2::NCBIGene:359_involved in_renal water homeostasis::GO:0003091	20
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	renal water homeostasis::GO:0003091_involved in_AQP1::NCBIGene:358	48
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	decreased urine osmolality::MP:0002988_has phenotype_Aqp1::MGI:103201	252
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	Aqp1::MGI:103201_in 1 to 1 orthology relationship with_Aqp1::RGD:2141	684
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp1::RGD:2141_None_multicellular organismal water homeostasis::GO:0050891	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	multicellular organismal water homeostasis::GO:0050891_involved in_AQP1::NCBIGene:358	32
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Decreased body weight::HP:0004325_has phenotype_Cav1::MGI:102709	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	Cav1::MGI:102709_in 1 to 1 orthology relationship with_Cav1::RGD:2280	60
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Cav1::RGD:2280_None_basal plasma membrane::GO:0009925	24
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Decreased body weight::HP:0004325_has phenotype_Aqp1::MGI:103201	252
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp1::RGD:2141_None_lipid digestion::GO:0044241	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	lipid digestion::GO:0044241_involved in_AQP1::NCBIGene:358	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	Aqp5::MGI:106215_in 1 to 1 orthology relationship with_AQP5::NCBIGene:362	40
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	is part of	AQP5::NCBIGene:362_is part of_basal plasma membrane::GO:0009925	8
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Aqp11::MGI:1913583_has phenotype_homeostasis/metabolism phenotype::MP:0005376	132
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	homeostasis/metabolism phenotype::MP:0005376_has phenotype_Nfe2l2::MGI:108420	24
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	Nfe2l2::MGI:108420_in 1 to 1 orthology relationship with_NFE2L2::NCBIGene:4780	36
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	NFE2L2::NCBIGene:4780_involved in_cellular response to hypoxia::GO:0071456	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	Aqp1::MGI:103201_in 1 to 1 orthology relationship with_aqp1a.1::ZFIN:ZDB-GENE-030131-7764	72
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	aqp1a.1::ZFIN:ZDB-GENE-030131-7764_None_carbon dioxide transport::GO:0015670	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	carbon dioxide transport::GO:0015670_involved in_AQP1::NCBIGene:358	68
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Aqp11::MGI:1913583_has phenotype_Increased blood urea nitrogen::HP:0003138	120
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Increased blood urea nitrogen::HP:0003138_has phenotype_Cav1::MGI:102709	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Cav1::RGD:2280_None_cellular response to mechanical stimulus::GO:0071260	24
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	cellular response to mechanical stimulus::GO:0071260_involved in_AQP1::NCBIGene:358	100
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Aqp11::MGI:1913583_has phenotype_Elevated serum creatinine::HP:0003259	88
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Elevated serum creatinine::HP:0003259_has phenotype_Egfr::MGI:95294	24
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	Egfr::MGI:95294_in 1 to 1 orthology relationship with_Egfr::RGD:2543	84
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Egfr::RGD:2543_None_cellular response to mechanical stimulus::GO:0071260	28
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Aqp11::MGI:1913583_has phenotype_Failure to thrive::HP:0001508	532
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Failure to thrive::HP:0001508_has phenotype_Aqp2::MGI:1096865	40
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	Aqp2::MGI:1096865_in 1 to 1 orthology relationship with_Aqp2::RGD:2142	100
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp2::RGD:2142_None_cellular response to mercury ion::GO:0071288	28
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	cellular response to mercury ion::GO:0071288_involved in_AQP1::NCBIGene:358	76
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Aqp11::MGI:1913583_has phenotype_Leukopenia::HP:0001882	60
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Leukopenia::HP:0001882_has phenotype_Egfr::MGI:95294	24
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	Egfr::MGI:95294_in 1 to 1 orthology relationship with_EGFR::NCBIGene:1956	84
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	EGFR::NCBIGene:1956_involved in_cellular response to dexamethasone stimulus::GO:0071549	28
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	cellular response to dexamethasone stimulus::GO:0071549_involved in_AQP1::NCBIGene:358	68
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Failure to thrive::HP:0001508_has phenotype_Aqp1::MGI:103201	252
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp1::RGD:2141_None_cellular response to hydrogen peroxide::GO:0070301	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	cellular response to hydrogen peroxide::GO:0070301_involved in_AQP1::NCBIGene:358	92
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Decreased body weight::HP:0004325_has phenotype_Egfr::MGI:95294	24
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	is part of	EGFR::NCBIGene:1956_is part of_nuclear membrane::GO:0031965	28
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	is part of	nuclear membrane::GO:0031965_is part of_AQP1::NCBIGene:358	28
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Aqp11::MGI:1913583_has phenotype_premature death::MP:0002083	108
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	premature death::MP:0002083_has phenotype_Car12::MGI:1923709	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	Car12::MGI:1923709_in 1 to 1 orthology relationship with_CA12::NCBIGene:771	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	CA12::NCBIGene:771_involved in_bicarbonate transport::GO:0015701	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	bicarbonate transport::GO:0015701_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Egfr::RGD:2543_None_positive regulation of fibroblast proliferation::GO:0048146	28
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	positive regulation of fibroblast proliferation::GO:0048146_involved in_AQP1::NCBIGene:358	64
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp1::RGD:2141_None_metanephric descending thin limb development::GO:0072220	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	metanephric descending thin limb development::GO:0072220_involved in_AQP1::NCBIGene:358	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Elevated serum creatinine::HP:0003259_has phenotype_Aqp3::MGI:1333777	36
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp1::RGD:2141_None_establishment or maintenance of actin cytoskeleton polarity::GO:0030950	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	establishment or maintenance of actin cytoskeleton polarity::GO:0030950_involved in_AQP1::NCBIGene:358	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Aqp11::MGI:1913583_has phenotype_decreased circulating glycerol level::MP:0003442	32
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	decreased circulating glycerol level::MP:0003442_has phenotype_Cav1::MGI:102709	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Failure to thrive::HP:0001508_has phenotype_AQP2::NCBIGene:359	60
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	AQP2::NCBIGene:359_in 1 to 1 orthology relationship with_Aqp2::MGI:1096865	80
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	Aqp2::MGI:1096865_involved in_glycerol transport::GO:0015793	8
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	glycerol transport::GO:0015793_involved in_AQP1::NCBIGene:358	116
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Leukopenia::HP:0001882_has phenotype_NFE2L2::NCBIGene:4780	28
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	NFE2L2::NCBIGene:4780_in 1 to 1 orthology relationship with_Nfe2l2::MGI:108420	48
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	Nfe2l2::MGI:108420_involved in_positive regulation of angiogenesis::GO:0045766	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	positive regulation of angiogenesis::GO:0045766_involved in_AQP1::NCBIGene:358	88
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	aqp1a.1::ZFIN:ZDB-GENE-030131-7764_None_carbon dioxide transmembrane transporter activity::GO:0035379	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	enables	carbon dioxide transmembrane transporter activity::GO:0035379_enables_AQP1::NCBIGene:358	36
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp1::RGD:2141_None_ephrin receptor binding::GO:0046875	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	enables	ephrin receptor binding::GO:0046875_enables_AQP1::NCBIGene:358	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	homeostasis/metabolism phenotype::MP:0005376_has phenotype_Cav1::MGI:102709	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Cav1::RGD:2280_None_response to estrogen::GO:0043627	24
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	response to estrogen::GO:0043627_involved in_AQP1::NCBIGene:358	64
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp1::RGD:2141_None_cellular response to UV::GO:0034644	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	cellular response to UV::GO:0034644_involved in_AQP1::NCBIGene:358	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp1::RGD:2141_None_cellular response to hypoxia::GO:0071456	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Egfr::RGD:2543_None_cellular response to dexamethasone stimulus::GO:0071549	28
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp1::RGD:2141_None_camera-type eye morphogenesis::GO:0048593	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	camera-type eye morphogenesis::GO:0048593_involved in_AQP1::NCBIGene:358	28
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Increased blood urea nitrogen::HP:0003138_has phenotype_Aqp2::MGI:1096865	40
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp2::RGD:2142_None_renal water transport::GO:0003097	28
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	renal water transport::GO:0003097_involved in_AQP1::NCBIGene:358	76
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Leukopenia::HP:0001882_has phenotype_Elavl1::MGI:1100851	8
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	Elavl1::MGI:1100851_in 1 to 1 orthology relationship with_elavl1a::ZFIN:ZDB-GENE-990415-245	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	elavl1a::ZFIN:ZDB-GENE-990415-245_involved in_positive regulation of angiogenesis::GO:0045766	8
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Nfe2l2::MGI:108420_None_positive regulation of angiogenesis::GO:0045766	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	AQP3::NCBIGene:360_involved in_renal water homeostasis::GO:0003091	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp1::RGD:2141_None_carbon dioxide transport::GO:0015670	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp1::RGD:2141_None_intracellular cGMP activated cation channel activity::GO:0005223	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	enables	intracellular cGMP activated cation channel activity::GO:0005223_enables_AQP1::NCBIGene:358	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp1::RGD:2141_None_metanephric glomerulus vasculature development::GO:0072239	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	metanephric glomerulus vasculature development::GO:0072239_involved in_AQP1::NCBIGene:358	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	premature death::MP:0002083_has phenotype_Aqp2::MGI:1096865	40
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp2::RGD:2142_None_cell volume homeostasis::GO:0006884	28
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	cell volume homeostasis::GO:0006884_involved in_AQP1::NCBIGene:358	56
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Decreased body weight::HP:0004325_has phenotype_Nfe2l2::MGI:108420	24
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp1::RGD:2141_None_carbon dioxide transmembrane transporter activity::GO:0035379	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Failure to thrive::HP:0001508_has phenotype_jun-1::WormBase:WBGene00012005	48
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	jun-1::WormBase:WBGene00012005_in 1 to 1 orthology relationship with_Jun::MGI:96646	24
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	Jun::MGI:96646_involved in_negative regulation of apoptotic process::GO:0043066	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	aqp1a.1::ZFIN:ZDB-GENE-030131-7764_involved in_ammonium transport::GO:0015696	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	ammonium transport::GO:0015696_involved in_AQP1::NCBIGene:358	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Failure to thrive::HP:0001508_has phenotype_Aqp5::MGI:106215	40
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp5::RGD:2144_None_camera-type eye morphogenesis::GO:0048593	8
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	Nfe2l2::MGI:108420_in 1 to 1 orthology relationship with_Nfe2l2::RGD:620360	36
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Nfe2l2::RGD:620360_None_cellular response to hypoxia::GO:0071456	24
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Aqp11::MGI:1913583_has phenotype_Renal insufficiency::HP:0000083	132
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Renal insufficiency::HP:0000083_has phenotype_CAV1::NCBIGene:857	40
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	CAV1::NCBIGene:857_in 1 to 1 orthology relationship with_Cav1::RGD:2280	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	AQP2::NCBIGene:359_involved in_cellular response to mercury ion::GO:0071288	20
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Increased blood urea nitrogen::HP:0003138_has phenotype_Aqp3::MGI:1333777	36
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp3::RGD:68428_None_cellular response to hypoxia::GO:0071456	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	Gsk3b::MGI:1861437_in 1 to 1 orthology relationship with_Gsk3b::RGD:70982	32
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Gsk3b::RGD:70982_None_cellular response to mechanical stimulus::GO:0071260	20
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp1::RGD:2141_None_metanephric proximal straight tubule development::GO:0072230	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	metanephric proximal straight tubule development::GO:0072230_involved in_AQP1::NCBIGene:358	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp1::RGD:2141_None_secretory granule organization::GO:0033363	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	secretory granule organization::GO:0033363_involved in_AQP1::NCBIGene:358	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Failure to thrive::HP:0001508_has phenotype_Egfr::MGI:95294	24
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	jun-1::WormBase:WBGene00012005_in 1 to 1 orthology relationship with_JUN::NCBIGene:3725	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	JUN::NCBIGene:3725_involved in_positive regulation of fibroblast proliferation::GO:0048146	8
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	decreased urine osmolality::MP:0002988_has phenotype_Avp::MGI:88121	28
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	Avp::MGI:88121_in 1 to 1 orthology relationship with_AVP::NCBIGene:551	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	AVP::NCBIGene:551_involved in_renal water homeostasis::GO:0003091	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Decreased body weight::HP:0004325_has phenotype_Jun::MGI:96646	24
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	Jun::MGI:96646_in 1 to 1 orthology relationship with_Jun::RGD:2943	8
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Jun::RGD:2943_None_positive regulation of epithelial cell migration::GO:0010634	8
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	positive regulation of epithelial cell migration::GO:0010634_involved in_AQP1::NCBIGene:358	36
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	premature death::MP:0002083_has phenotype_Fbxw7::MGI:1354695	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	Fbxw7::MGI:1354695_in 1 to 1 orthology relationship with_Fbxw7::RGD:2321145	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Fbxw7::RGD:2321145_None_cellular response to UV::GO:0034644	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp1::RGD:2141_None_basal plasma membrane::GO:0009925	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	AQP2::NCBIGene:359_involved in_renal water transport::GO:0003097	20
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Aqp11::MGI:1913583_has phenotype_abnormal hepatocyte morphology::MP:0000607	36
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	abnormal hepatocyte morphology::MP:0000607_has phenotype_Egfr::MGI:95294	24
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Increased blood urea nitrogen::HP:0003138_has phenotype_Egfr::MGI:95294	24
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp1::RGD:2141_None_brush border membrane::GO:0031526	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	is part of	brush border membrane::GO:0031526_is part of_AQP1::NCBIGene:358	28
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	AQP3::NCBIGene:360_involved in_renal water absorption::GO:0070295	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	Elevated serum creatinine::HP:0003259_has phenotype_NFE2L2::NCBIGene:4780	28
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Nfe2l2::MGI:108420_None_cellular response to hydrogen peroxide::GO:0070301	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp1::RGD:2141_None_renal water absorption::GO:0070295	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp1::RGD:2141_None_corticotropin secretion::GO:0051458	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	involved in	corticotropin secretion::GO:0051458_involved in_AQP1::NCBIGene:358	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	has phenotype	homeostasis/metabolism phenotype::MP:0005376_has phenotype_Aqp4::MGI:107387	36
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	in 1 to 1 orthology relationship with	Aqp4::MGI:107387_in 1 to 1 orthology relationship with_Aqp4::RGD:2143	48
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	None	Aqp4::RGD:2143_None_carbon dioxide transport::GO:0015670	8
