source	target	number_of_paths	edge_type	edge_value	edge_count
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	wound healing::GO:0042060_involved in_AQP1::NCBIGene:358	20
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_hyperosmotic salinity response::GO:0042538	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	hyperosmotic salinity response::GO:0042538_involved in_AQP1::NCBIGene:358	20
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	has phenotype	homeostasis/metabolism phenotype::MP:0005376_has phenotype_Gsk3b::MGI:1861437	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_cellular response to hydrogen peroxide::GO:0070301	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp2::RGD:2142_None_cellular response to mercury ion::GO:0071288	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_renal water transport::GO:0003097	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_cerebrospinal fluid secretion::GO:0033326	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	cerebrospinal fluid secretion::GO:0033326_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	in 1 to 1 orthology relationship with	NFE2L2::NCBIGene:4780_in 1 to 1 orthology relationship with_Nfe2l2::RGD:620360	24
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Nfe2l2::RGD:620360_None_cellular response to hypoxia::GO:0071456	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Egfr::RGD:2543_None_positive regulation of fibroblast proliferation::GO:0048146	20
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	positive regulation of fibroblast proliferation::GO:0048146_involved in_AQP1::NCBIGene:358	24
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_positive regulation of epithelial cell migration::GO:0010634	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	positive regulation of epithelial cell migration::GO:0010634_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	has phenotype	premature death::MP:0002083_has phenotype_Cav1::MGI:102709	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_cellular response to mechanical stimulus::GO:0071260	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	AQP3::NCBIGene:360_involved in_odontogenesis::GO:0042476	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	in 1 to 1 orthology relationship with	Nfe2l2::MGI:108420_in 1 to 1 orthology relationship with_Nfe2l2::RGD:620360	24
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Nfe2l2::RGD:620360_None_cellular response to hydrogen peroxide::GO:0070301	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp2::RGD:2142_None_cellular response to copper ion::GO:0071280	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_pancreatic juice secretion::GO:0030157	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	pancreatic juice secretion::GO:0030157_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	in 1 to 1 orthology relationship with	Avp::MGI:88121_in 1 to 1 orthology relationship with_Avp::RGD:2184	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Avp::RGD:2184_None_hyperosmotic salinity response::GO:0042538	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	has phenotype	decreased urine osmolality::MP:0002988_has phenotype_Aqp4::MGI:107387	36
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp4::RGD:2143_None_multicellular organismal water homeostasis::GO:0050891	8
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	NFE2L2::NCBIGene:4780_involved in_positive regulation of angiogenesis::GO:0045766	8
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	has phenotype	premature death::MP:0002083_has phenotype_Nfe2l2::MGI:108420	24
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_positive regulation of fibroblast proliferation::GO:0048146	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp4::RGD:2143_None_basal plasma membrane::GO:0009925	8
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	is part of	basal plasma membrane::GO:0009925_is part of_AQP1::NCBIGene:358	28
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	aqp1a.1::ZFIN:ZDB-GENE-030131-7764_involved in_carbon dioxide transport::GO:0015670	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_cellular response to UV::GO:0034644	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	AQP3::NCBIGene:360_involved in_glycerol transport::GO:0015793	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp4::RGD:2143_None_sarcolemma::GO:0042383	8
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	is part of	sarcolemma::GO:0042383_is part of_AQP1::NCBIGene:358	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_glycerol transport::GO:0015793	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	has phenotype	Increased blood urea nitrogen::HP:0003138_has phenotype_App::MGI:88059	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	in 1 to 1 orthology relationship with	App::MGI:88059_in 1 to 1 orthology relationship with_App::RGD:2139	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	App::RGD:2139_None_cellular response to cAMP::GO:0071320	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	cellular response to cAMP::GO:0071320_involved in_AQP1::NCBIGene:358	24
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp2::RGD:2142_None_glycerol transport::GO:0015793	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	has phenotype	homeostasis/metabolism phenotype::MP:0005376_has phenotype_App::MGI:88059	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	has phenotype	homeostasis/metabolism phenotype::MP:0005376_has phenotype_Aqp8::MGI:1195271	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	in 1 to 1 orthology relationship with	Aqp8::MGI:1195271_in 1 to 1 orthology relationship with_AQP8::NCBIGene:343	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	AQP8::NCBIGene:343_involved in_cellular response to cAMP::GO:0071320	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_carbon dioxide transmembrane transport::GO:0035378	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	carbon dioxide transmembrane transport::GO:0035378_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Cav1::RGD:2280_None_basal plasma membrane::GO:0009925	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_response to estrogen::GO:0043627	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	AQP8::NCBIGene:343_involved in_Bile secretion::KEGG-path:maphsa04976	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	Bile secretion::KEGG-path:maphsa04976_involved in_AQP1::NCBIGene:358	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	has phenotype	homeostasis/metabolism phenotype::MP:0005376_has phenotype_Egfr::MGI:95294	24
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_axon terminus::GO:0043679	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	is part of	axon terminus::GO:0043679_is part of_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Avp::RGD:2184_None_multicellular organismal water homeostasis::GO:0050891	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	has phenotype	premature death::MP:0002083_has phenotype_Spry2::MGI:1345138	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	in 1 to 1 orthology relationship with	Spry2::MGI:1345138_in 1 to 1 orthology relationship with_SPRY2::NCBIGene:10253	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	SPRY2::NCBIGene:10253_involved in_negative regulation of apoptotic process::GO:0043066	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	in 1 to 1 orthology relationship with	Aqp8::MGI:1195271_in 1 to 1 orthology relationship with_Aqp8::RGD:2146	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp8::RGD:2146_None_cellular response to cAMP::GO:0071320	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_transepithelial water transport::GO:0035377	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	transepithelial water transport::GO:0035377_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	enables	aqp1a.1::ZFIN:ZDB-GENE-030131-7764_enables_carbon dioxide transmembrane transporter activity::GO:0035379	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_cellular response to salt stress::GO:0071472	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	cellular response to salt stress::GO:0071472_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Nfe2l2::RGD:620360_None_positive regulation of angiogenesis::GO:0045766	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_brush border::GO:0005903	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	is part of	brush border::GO:0005903_is part of_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	enables	aqp1a.1::ZFIN:ZDB-GENE-030131-7764_enables_ammonium transmembrane transporter activity::GO:0008519	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	enables	ammonium transmembrane transporter activity::GO:0008519_enables_AQP1::NCBIGene:358	8
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_nitric oxide transport::GO:0030185	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	nitric oxide transport::GO:0030185_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	in 1 to 1 orthology relationship with	Aqp4::MGI:107387_in 1 to 1 orthology relationship with_AQP4::NCBIGene:361	24
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	AQP4::NCBIGene:361_involved in_renal water homeostasis::GO:0003091	8
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_sarcolemma::GO:0042383	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	Nfe2l2::MGI:108420_involved in_cellular response to hydrogen peroxide::GO:0070301	8
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	AVP::NCBIGene:551_involved in_negative regulation of cysteine-type endopeptidase activity involved in apoptotic process::GO:0043154	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_positive regulation of lamellipodium assembly::GO:0010592	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	positive regulation of lamellipodium assembly::GO:0010592_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	in 1 to 1 orthology relationship with	Cav1::MGI:102709_in 1 to 1 orthology relationship with_CAV1::NCBIGene:857	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	CAV1::NCBIGene:857_involved in_response to estrogen::GO:0043627	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	is part of	AQP8::NCBIGene:343_is part of_apical part of cell::GO:0045177	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	is part of	apical part of cell::GO:0045177_is part of_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	has phenotype	premature death::MP:0002083_has phenotype_Fos::MGI:95574	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	in 1 to 1 orthology relationship with	Fos::MGI:95574_in 1 to 1 orthology relationship with_FOS::NCBIGene:2353	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	FOS::NCBIGene:2353_involved in_response to drug::GO:0042493	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	response to drug::GO:0042493_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_renal water absorption::GO:0070295	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	has phenotype	decreased circulating glycerol level::MP:0003442_has phenotype_Aqp7::MGI:1314647	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	in 1 to 1 orthology relationship with	Aqp7::MGI:1314647_in 1 to 1 orthology relationship with_AQP7::NCBIGene:364	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	AQP7::NCBIGene:364_involved in_glycerol transport::GO:0015793	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp4::RGD:2143_None_renal water absorption::GO:0070295	8
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_lipid digestion::GO:0044241	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	lipid digestion::GO:0044241_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	AQP4::NCBIGene:361_involved in_multicellular organismal water homeostasis::GO:0050891	8
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_cellular response to copper ion::GO:0071280	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	in 1 to 1 orthology relationship with	Aqp7::MGI:1314647_in 1 to 1 orthology relationship with_Aqp7::RGD:2145	12
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp7::RGD:2145_None_glycerol transport::GO:0015793	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_cell volume homeostasis::GO:0006884	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_cellular response to cAMP::GO:0071320	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_corticotropin secretion::GO:0051458	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	corticotropin secretion::GO:0051458_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_cellular hyperosmotic response::GO:0071474	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	cellular hyperosmotic response::GO:0071474_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_nitric oxide transmembrane transporter activity::GO:0030184	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	enables	nitric oxide transmembrane transporter activity::GO:0030184_enables_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	AQP4::NCBIGene:361_involved in_Bile secretion::KEGG-path:maphsa04976	8
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_metanephric proximal convoluted tubule segment 2 development::GO:0072232	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	metanephric proximal convoluted tubule segment 2 development::GO:0072232_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_ammonium transmembrane transporter activity::GO:0008519	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_metanephric glomerulus vasculature development::GO:0072239	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	metanephric glomerulus vasculature development::GO:0072239_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp7::RGD:2145_None_brush border membrane::GO:0031526	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_cellular response to mercury ion::GO:0071288	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_lateral ventricle development::GO:0021670	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	lateral ventricle development::GO:0021670_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_cellular response to dexamethasone stimulus::GO:0071549	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	has phenotype	premature death::MP:0002083_has phenotype_App::MGI:88059	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_positive regulation of saliva secretion::GO:0046878	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	positive regulation of saliva secretion::GO:0046878_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_cellular response to hypoxia::GO:0071456	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_cellular response to retinoic acid::GO:0071300	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	cellular response to retinoic acid::GO:0071300_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	AVP::NCBIGene:551_involved in_hyperosmotic salinity response::GO:0042538	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	aqp1a.1::ZFIN:ZDB-GENE-030131-7764_None_carbon dioxide transport::GO:0015670	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_basal plasma membrane::GO:0009925	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_symbiont-containing vacuole::GO:0020003	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	is part of	symbiont-containing vacuole::GO:0020003_is part of_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_maintenance of symbiont-containing vacuole by host::GO:0085018	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	maintenance of symbiont-containing vacuole by host::GO:0085018_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	AVP::NCBIGene:551_involved in_negative regulation of apoptotic process::GO:0043066	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Avp::RGD:2184_None_negative regulation of cysteine-type endopeptidase activity involved in apoptotic process::GO:0043154	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_odontogenesis::GO:0042476	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp7::RGD:2145_None_renal water absorption::GO:0070295	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_sensory perception of pain::GO:0019233	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	sensory perception of pain::GO:0019233_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_glomerular filtration::GO:0003094	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	glomerular filtration::GO:0003094_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_symbiont-containing vacuole membrane::GO:0020005	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	is part of	symbiont-containing vacuole membrane::GO:0020005_is part of_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp4::RGD:2143_None_hyperosmotic salinity response::GO:0042538	8
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_positive regulation of angiogenesis::GO:0045766	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	None	Aqp1::RGD:2141_None_establishment or maintenance of actin cytoskeleton polarity::GO:0030950	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	establishment or maintenance of actin cytoskeleton polarity::GO:0030950_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	aqp1a.1::ZFIN:ZDB-GENE-030131-7764_involved in_ammonium transport::GO:0015696	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	1028	involved in	ammonium transport::GO:0015696_involved in_AQP1::NCBIGene:358	4
AQP11::NCBIGene:282679	Aqp1::NCBIGene:11826	0	NA	NA
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	in 1 to 1 orthology relationship with	AQP11::NCBIGene:282679_in 1 to 1 orthology relationship with_Aqp11::MGI:1913583	208
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	has phenotype	Aqp11::MGI:1913583_has phenotype_Elevated serum creatinine::HP:0003259	36
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	has phenotype	Elevated serum creatinine::HP:0003259_has phenotype_Ikzf3::MGI:1342542	4
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	in 1 to 1 orthology relationship with	Ikzf3::MGI:1342542_in 1 to 1 orthology relationship with_IKZF3::NCBIGene:22806	12
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	involved in	IKZF3::NCBIGene:22806_involved in_transcription from RNA polymerase II promoter::GO:0006366	12
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	involved in	transcription from RNA polymerase II promoter::GO:0006366_involved in_NFE2L1::NCBIGene:4779	24
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	has phenotype	Aqp11::MGI:1913583_has phenotype_premature death::MP:0002083	56
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	has phenotype	premature death::MP:0002083_has phenotype_Nfe2l2::MGI:108420	36
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	in 1 to 1 orthology relationship with	Nfe2l2::MGI:108420_in 1 to 1 orthology relationship with_NFE2L2::NCBIGene:4780	48
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	involved in	NFE2L2::NCBIGene:4780_involved in_transcription from RNA polymerase II promoter::GO:0006366	8
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	has phenotype	premature death::MP:0002083_has phenotype_Fos::MGI:95574	8
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	in 1 to 1 orthology relationship with	Fos::MGI:95574_in 1 to 1 orthology relationship with_FOS::NCBIGene:2353	8
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	involved in	FOS::NCBIGene:2353_involved in_inflammatory response::GO:0006954	4
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	involved in	inflammatory response::GO:0006954_involved in_NFE2L1::NCBIGene:4779	20
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	in 1 to 1 orthology relationship with	Nfe2l2::MGI:108420_in 1 to 1 orthology relationship with_Nfe2l2::RGD:620360	8
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	None	Nfe2l2::RGD:620360_None_RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980	16
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	enables	RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980_enables_NFE2L1::NCBIGene:4779	48
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	has phenotype	Elevated serum creatinine::HP:0003259_has phenotype_NFE2L2::NCBIGene:4780	28
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	in 1 to 1 orthology relationship with	NFE2L2::NCBIGene:4780_in 1 to 1 orthology relationship with_Nfe2l2::RGD:620360	8
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	in 1 to 1 orthology relationship with	NFE2L2::NCBIGene:4780_in 1 to 1 orthology relationship with_Nfe2l2::MGI:108420	48
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	involved in	Nfe2l2::MGI:108420_involved in_cellular response to oxidative stress::GO:0034599	8
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	involved in	cellular response to oxidative stress::GO:0034599_involved in_NFE2L1::NCBIGene:4779	24
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	has phenotype	Aqp11::MGI:1913583_has phenotype_Leukopenia::HP:0001882	36
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	has phenotype	Leukopenia::HP:0001882_has phenotype_NFE2L2::NCBIGene:4780	28
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	involved in	Nfe2l2::MGI:108420_involved in_inflammatory response::GO:0006954	8
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	None	Nfe2l2::MGI:108420_None_RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980	8
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	has phenotype	Aqp11::MGI:1913583_has phenotype_homeostasis/metabolism phenotype::MP:0005376	52
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	has phenotype	homeostasis/metabolism phenotype::MP:0005376_has phenotype_Nfe2l2::MGI:108420	36
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	enables	NFE2L2::NCBIGene:4780_enables_RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980	8
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	has phenotype	Aqp11::MGI:1913583_has phenotype_Increased blood urea nitrogen::HP:0003138	8
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	has phenotype	Increased blood urea nitrogen::HP:0003138_has phenotype_Egfr::MGI:95294	4
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	in 1 to 1 orthology relationship with	Egfr::MGI:95294_in 1 to 1 orthology relationship with_EGFR::NCBIGene:1956	20
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	is part of	EGFR::NCBIGene:1956_is part of_endoplasmic reticulum membrane::GO:0005789	20
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	208	is part of	endoplasmic reticulum membrane::GO:0005789_is part of_NFE2L1::NCBIGene:4779	40
